,Area,Area Type,Car Parking,Flat Details,Floor Number,Furnished Status,Possession On,Posted By,Posted By Name,Posted Date,Price,Price/Sqft,Property Type
1584,700 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Goel ganga Newtown, Dhanori ",7 out of 11 floors,Unfurnished,Possession by Dec '19,Certified Agent,Bluenest Properties,"Mar 03, '18", 53 Lac,,New Property
1585,846 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Godrej Infinity, Keshav Nagar, Mundhwa ",11 out of 23 floors,Unfurnished,Possession by Sep '19,Certified Agent,Bluenest Properties,"Mar 03, '18", 69 Lac,,New Property
1586,1293 sqft,super area,1 Covered,"    3 BHK Apartment  for Sale in Nirvana Zen, Viman Nagar ",1 out of 5 floors,Unfurnished,1 out of 5 floors,Builder,Nirvana Developers,"Dec 27, '17", 1.67 Cr, 12916,New Property
1587,802 sqft,carpet area,1 Covered,"    3 BHK Apartment  for Sale in Goel ganga Newtown, Dhanori ",4 out of 11 floors,Unfurnished,Possession by Dec '19,Certified Agent,Bluenest Properties,"Mar 03, '18", 60 Lac,,New Property
1588,1132 sqft,carpet area,1 Covered,"    3 BHK Apartment  for Sale in Godrej 24, Hinjewadi ",15 out of 17 floors,Unfurnished,Possession by Aug '21,Certified Agent,Bluenest Properties,"Mar 03, '18", 95 Lac,,New Property
1589,930 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Godrej 24, Hinjewadi ",9 out of 17 floors,Unfurnished,Possession by Dec '21,Certified Agent,Bluenest Properties,"Mar 03, '18", 70 Lac,,New Property
1590,800 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Stargaze, Bavdhan ",7 out of 14 floors,Unfurnished,Possession by Aug '18,Certified Agent,Bluenest Properties,"Mar 03, '18", 68 Lac,,New Property
1591,2597 sqft,carpet area,3 Covered,"    4 BHK Apartment  for Sale in The Balmoral Estate, Baner ",2 out of 13 floors,Semi-Furnished,Ready to Move,Certified Agent,Apna Ghar Lifespaces LLP,"Mar 06, '18", 4.75 Cr,,New Property
1592,1750 sqft,carpet area,2 Covered,"    3 BHK Apartment  for Sale in Rohan Leher II, Baner ",1 out of 4 floors,Unfurnished,Ready to Move,Certified Agent,Bluenest Properties,"Mar 03, '18", 1.35 Cr,,New Property
1593,1700 sqft,carpet area,1 Covered,"    3 BHK Apartment  for Sale in Emirus, Baner ",4 out of 20 floors,Unfurnished,Ready to Move,Certified Agent,Apna Ghar Lifespaces LLP,"Mar 06, '18", 2.23 Cr,,New Property
1594,1200 sqft,carpet area,2 Covered,"    3 BHK Apartment  for Sale in Park Grandeur, Baner ",1 out of 16 floors,Unfurnished,Ready to Move,Certified Agent,Apna Ghar Lifespaces LLP,"Mar 06, '18", 2.77 Cr,,New Property
1595,878 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Park Ivory, Wakad, Pimpri Chinchwad ",1 out of 16 floors,Unfurnished,Ready to Move,Certified Agent,Apna Ghar Lifespaces LLP,"Mar 06, '18", 85 Lac,,New Property
1596,1150 sqft,carpet area,2 Covered,"    3 BHK Apartment  for Sale in Wakad, Pimpri Chinchwad ",15 out of 23 floors,Unfurnished,Possession by Dec '20,Certified Agent,Bluenest Properties,"Mar 03, '18", 1.05 Cr,,New Property
1597,460 sqft,carpet area,1 Covered,"    1 BHK Apartment  for Sale in Ganga Legend, Bavdhan ",16 out of 23 floors,Unfurnished,Possession by Aug '18,Certified Agent,Bluenest Properties,"Mar 03, '18", 49 Lac,,New Property
1598,400 sqft,carpet area,1 Open,"    1 BHK Apartment  for Sale in Rohan Leher 3, Baner ",11 out of 14 floors,Unfurnished,Possession by Mar '21,Certified Agent,Bluenest Properties,"Mar 03, '18", 34 Lac,,New Property
1599,723 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Richmond, Chakan ",,Unfurnished,Possession by Dec '19,Builder,Shubh Group ,"Feb 27, '18", 30.3 Lac,,New Property
1600,424 sqft,carpet area,1 Covered,"    1 BHK Apartment  for Sale in Pyramid County, Bhukum ",,Unfurnished,Possession by Dec '18,Builder,Prasad Life Space LLP,"Mar 08, '18", 24.6 Lac,,New Property
1601,723 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Richmond, Chakan ",,Unfurnished,Possession by Dec '19,Builder,Shubh Group ,"Feb 27, '18", 29.4 Lac,,New Property
1602,707 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Mayuri Optimum, Undri ",2,Unfurnished,2,Builder,Mayuri Realtors,"Mar 08, '18", 39 Lac,,New Property
1603,669 sqft,carpet area,1 Covered,"    1 BHK Apartment  for Sale in Richmond, Chakan ",,Unfurnished,Possession by Dec '19,Builder,Shubh Group ,"Feb 27, '18", 27.3 Lac,,New Property
1604,1292 sqft,carpet area,,"    3 BHK Apartment  for Sale in Favolosa, Balewadi ",5 out of 10 floors,Unfurnished,Ready to Move,Builder,Abhilasha Developers,"Jan 25, '18", 1.19 Cr,,New Property
1605,508 sqft,carpet area,1 Covered,"    1 BHK Apartment  for Sale in Richmond, Chakan ",,Unfurnished,Possession by Dec '19,Builder,Shubh Group ,"Feb 27, '18", 19.8 Lac,,New Property
1606,1080 sqft,carpet area,,"    2 BHK Apartment  for Sale in Favolosa, Balewadi ",10 out of 10 floors,Unfurnished,Ready to Move,Builder,Abhilasha Developers,"Jan 25, '18", 1.06 Cr,,New Property
1607,468 sqft,carpet area,1 Covered,"    1 BHK Apartment  for Sale in Mayuri Optimum, Undri ",2,Unfurnished,2,Builder,Mayuri Realtors,"Mar 08, '18", 27.7 Lac,,New Property
1608,1093 sqft,carpet area,,"    3 BHK Apartment  for Sale in Favolosa, Balewadi ",9 out of 10 floors,Unfurnished,Ready to Move,Builder,Abhilasha Developers,"Jan 25, '18", 98.5 Lac,,New Property
1609,1074 sqft,carpet area,,"    3 BHK Apartment  for Sale in Favolosa, Balewadi ",1 out of 10 floors,Unfurnished,Ready to Move,Builder,Abhilasha Developers,"Jan 25, '18", 97 Lac,,New Property
1610,664 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Mayuri Optimum, Undri ",2,Unfurnished,2,Builder,Mayuri Realtors,"Mar 08, '18", 37.4 Lac,,New Property
1611,1575 sqft,carpet area,1 Covered,"    4 BHK Villa  for Sale in Pyramid County, Bhukum ",,Unfurnished,Possession by Dec '18,Builder,Prasad Life Space LLP,"Mar 08, '18", 1.20 Cr,,New Property
1612,662 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Pyramid County, Bhukum ",,Unfurnished,Possession by Dec '18,Builder,Prasad Life Space LLP,"Mar 08, '18", 38.4 Lac,,New Property
1613,656 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Pyramid County, Bhukum ",,Unfurnished,Possession by Dec '18,Builder,Prasad Life Space LLP,"Mar 08, '18", 38.1 Lac,,New Property
1614,579 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Pyramid County, Bhukum ",,Unfurnished,Possession by Dec '18,Builder,Prasad Life Space LLP,"Mar 08, '18", 33.3 Lac,,New Property
1615,1700 sqft,carpet area,1 Covered,"    3 BHK Apartment  for Sale in EON Free Zone, Kharadi ",,Semi-Furnished,Ready to Move,Certified Agent,Kyra Consultants,"Mar 08, '18", 1.55 Cr,,Resale
1616,1900 sqft,carpet area,2 Covered,"    3 BHK Apartment  for Sale in Marvel Zephyr, EON Free Zone, Kharadi ",9 out of 12 floors,Unfurnished,Ready to Move,Certified Agent,Kyra Consultants,"Mar 08, '18", 1.35 Cr,,Resale
1617,4000 sqft,carpet area,2 Covered,"    4 BHK Apartment  for Sale in Marvel Zephyr, Kharadi ",7 out of 12 floors,Semi-Furnished,Ready to Move,Certified Agent,Kyra Consultants,"Mar 08, '18", 2.59 Cr,,Resale
1618,1880 sqft,carpet area,2 Covered,"    3 BHK Apartment  for Sale in Marvel Diva, Magarpatta City ",5 out of 12 floors,Unfurnished,Ready to Move,Certified Agent,Kyra Consultants,"Mar 08, '18", 1.50 Cr,,Resale
1619,1300 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Marvel Matrix, Koregaon Park Annexe, Mundhwa ",10 out of 12 floors,Unfurnished,Ready to Move,Certified Agent,Kyra Consultants,"Mar 07, '18", 1 Cr,,Resale
1620,950 sqft,carpet area,2 Covered,"    2 BHK Apartment  for Sale in Kolte Downtown Cheryl, EON Free Zone, Kharadi ",4 out of 11 floors,Semi-Furnished,Ready to Move,Certified Agent,Kyra Consultants,"Mar 07, '18", 75 Lac,,Resale
1621,1550 sqft,carpet area,2 Covered,"    3 BHK Apartment  for Sale in EON Free Zone, Kharadi ",8 out of 8 floors,Furnished,Ready to Move,Certified Agent,Kyra Consultants,"Mar 08, '18", 90 Lac,,Resale
1622,1550 sqft,carpet area,"1 Covered, 1 Open","    3 BHK Apartment  for Sale in EON Free Zone, Kharadi ",,Unfurnished,Ready to Move,Certified Agent,Kyra Consultants,"Mar 08, '18", 1.25 Cr,,Resale
1623,1088 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Geras Trinity Towers, EON Free Zone, Kharadi ",10 out of 12 floors,Semi-Furnished,Ready to Move,Certified Agent,Kyra Consultants,"Mar 08, '18", 95 Lac,,Resale
1624,2500 sqft,carpet area,1 Covered,"    3 BHK Apartment  for Sale in Rohan Mithila, Viman Nagar ",4 out of 6 floors,Semi-Furnished,Ready to Move,Certified Agent,Kyra Consultants,"Mar 08, '18", 1.75 Cr,,Resale
1625,2667 sqft,carpet area,2 Covered,"    4 BHK Apartment  for Sale in Eon Waterfront, EON Free Zone, Kharadi ",5 out of 12 floors,Furnished,Ready to Move,Certified Agent,Kyra Consultants,"Mar 08, '18", 2.50 Cr,,Resale
1626,1900 sqft,carpet area,2 Covered,"    3 BHK Penthouse  for Sale in Marvel Diva, Magarpatta City ",,Semi-Furnished,Ready to Move,Certified Agent,Kyra Consultants,"Mar 08, '18", 1.80 Cr,,Resale
1627,2200 sqft,carpet area,1 Covered,"    3 BHK Apartment  for Sale in Marvel Bounty, Magarpatta City ",3 out of 11 floors,Unfurnished,Ready to Move,Certified Agent,Kyra Consultants,"Mar 08, '18", 1.60 Cr,,Resale
1628,1530 sqft,carpet area,"1 Covered, 1 Open","    3 BHK Apartment  for Sale in Trillium, Magarpatta City ",5 out of 11 floors,Unfurnished,Ready to Move,Certified Agent,Kyra Consultants,"Mar 08, '18", 1.05 Cr,,Resale
1629,726 sqft,super area,1 Covered,"    2 BHK Apartment  for Sale in Sereno, Lohegaon ",5 out of 10 floors,Unfurnished,Possession by Jun '18,Builder,Skyways Unlimit Spaces,"Mar 06, '18", 46.9 Lac, 6457,New Property
1630,703 sqft,carpet area,1 Open,    2 BHK Apartment  for Sale in Charholi Budruk ,4 out of 10 floors,Unfurnished,Possession by Jun '18,Builder,Skyways Unlimit Spaces,"Mar 05, '18", 54.1 Lac,,New Property
1631,437 sqft,carpet area,1 Open,"    1 BHK Apartment  for Sale in EON Free Zone, Kharadi ",2 out of 6 floors,Unfurnished,Possession by Mar '20,Agent,Propkraft Solution LLP,"Mar 08, '18", 42 Lac,,New Property
1632,800 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Stargaze, Bavdhan ",7 out of 15 floors,Unfurnished,Ready to Move,Certified Agent,Key Realty,"Feb 24, '18", 65 Lac,,New Property
1633,1106 sqft,carpet area,1 Covered,"    3 BHK Apartment  for Sale in Life Republic, Hinjewadi Rajiv Gandhi Infotech Park, Hinjawadi ",1 out of 21 floors,Semi-Furnished,Ready to Move,Agent,Propkraft Solution LLP,"Mar 01, '18", 83 Lac,,Resale
1634,1184 sqft,carpet area,1 Covered,"    3 BHK Apartment  for Sale in Concord Portia, Balewadi ",2 out of 11 floors,Semi-Furnished,Ready to Move,Agent,Propkraft Solution LLP,"Mar 06, '18", 98 Lac,,Resale
1635,1048 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Pride Valencia, Baner ",8 out of 11 floors,Furnished,Ready to Move,Agent,Propkraft Solution LLP,"Mar 05, '18", 1.20 Cr,,Resale
1636,800 sqft,super area,,    2 BHK Apartment  for Sale in Dhanori ,4 out of 10 floors,Unfurnished,4 out of 10 floors,Builder,Skyways Unlimit Spaces,"Feb 28, '18", 61.1 Lac, 7635,New Property
1637,723 sqft,carpet area,1 Open,"    2 BHK Apartment  for Sale in Atulya Nirman, Punawale, Pimpri Chinchwad ",3 out of 7 floors,Unfurnished,Possession by Jun '19,Builder,D S Group,"Feb 15, '18", 43.3 Lac,,New Property
1638,689 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Atulya Nirman, Punawale, Pimpri Chinchwad ",5 out of 6 floors,Unfurnished,Possession by Jul '19,Builder,D S Group,"Feb 16, '18", 42.9 Lac,,New Property
1639,685 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Atulya Nirman, Punawale, Pimpri Chinchwad ",6 out of 6 floors,Unfurnished,Possession by Jul '19,Builder,D S Group,"Feb 16, '18", 42.7 Lac,,New Property
1640,715 sqft,carpet area,1 Open,"    2 BHK Apartment  for Sale in Atulya Nirman, Punawale, Pimpri Chinchwad ",4 out of 7 floors,Unfurnished,Possession by Jun '19,Builder,D S Group,"Feb 15, '18", 42.8 Lac,,New Property
1641,685 sqft,carpet area,1 Open,"    2 BHK Apartment  for Sale in Atulya Nirman, Punawale, Pimpri Chinchwad ",6 out of 6 floors,Unfurnished,Possession by Jun '19,Builder,D S Group,"Feb 15, '18", 41.2 Lac,,New Property
1642,715 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Atulya Nirman, Punawale, Pimpri Chinchwad ",4 out of 7 floors,Unfurnished,Possession by Jul '19,Builder,D S Group,"Feb 16, '18", 44.3 Lac,,New Property
1643,1022 sqft,carpet area,1 Covered,"    3 BHK Apartment  for Sale in Ela The Earth, Hadapsar ",12 out of 12 floors,Unfurnished,Ready to Move,Builder,Vascon Engineers Ltd,"Jan 08, '18", 95 Lac,,New Property
1644,750 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Aeropolis, Lohegaon ",5 out of 11 floors,Semi-Furnished,Possession by May '19,Builder,Krishna Developers,"Jan 27, '18", 54.8 Lac,,New Property
1645,694 sqft,carpet area,1 Open,"    2 BHK Apartment  for Sale in Atulya Nirman, Punawale, Pimpri Chinchwad ",6 out of 6 floors,Unfurnished,Possession by Jun '19,Builder,D S Group,"Feb 15, '18", 41.7 Lac,,New Property
1646,740 sqft,super area,1 Covered,    2 BHK Apartment  for Sale in Kharadi ,5 out of 14 floors,Unfurnished,Possession by Dec '20,Certified Agent,Metro Homes,"Feb 11, '18", 59 Lac, 7973,New Property
1647,694 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Atulya Nirman, Punawale, Pimpri Chinchwad ",6 out of 6 floors,Unfurnished,Possession by Jul '19,Builder,D S Group,"Feb 16, '18", 43.2 Lac,,New Property
1648,689 sqft,carpet area,1 Open,"    2 BHK Apartment  for Sale in Atulya Nirman, Punawale, Pimpri Chinchwad ",5 out of 6 floors,Unfurnished,Possession by Jun '19,Builder,D S Group,"Feb 15, '18", 41.4 Lac,,New Property
1649,715 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Atulya Nirman, Punawale, Pimpri Chinchwad ",4 out of 7 floors,Unfurnished,Possession by Jul '19,Builder,D S Group,"Feb 16, '18", 44.3 Lac,,New Property
1650,723 sqft,carpet area,1 Open,"    2 BHK Apartment  for Sale in Atulya Nirman, Punawale, Pimpri Chinchwad ",5 out of 7 floors,Unfurnished,Possession by Jun '19,Builder,D S Group,"Feb 15, '18", 43.3 Lac,,New Property
1651,715 sqft,carpet area,1 Open,"    2 BHK Apartment  for Sale in Atulya Nirman, Punawale, Pimpri Chinchwad ",4 out of 7 floors,Unfurnished,Possession by Jun '19,Builder,D S Group,"Feb 15, '18", 42.8 Lac,,New Property
1652,723 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Atulya Nirman, Punawale, Pimpri Chinchwad ",5 out of 7 floors,Unfurnished,Possession by Jun '19,Builder,D S Group,"Feb 17, '18", 44.8 Lac,,New Property
1653,705 sqft,carpet area,35 Open,"    2 BHK Apartment  for Sale in Atulya Rachana, Kranti Nagar-Thergaon, Pimpri Chinchwad ",2 out of 9 floors,Unfurnished,Possession by Dec '19,Builder,D S Group,"Jan 17, '18", 55 Lac,,New Property
1654,723 sqft,carpet area,,"    2 BHK Apartment  for Sale in Atulya Nirman, Punawale, Pimpri Chinchwad ",5 out of 7 floors,Unfurnished,Possession by Jul '19,Builder,D S Group,"Feb 16, '18", 44.8 Lac,,New Property
1655,689 sqft,super area,"1 Covered, 1 Open","    2 BHK Apartment  for Sale in Atulya Nirman, Punawale, Pimpri Chinchwad ",3 out of 6 floors,Unfurnished,Possession by Jun '18,Builder,D S Group,"Feb 14, '18", 41.4 Lac, 6003,New Property
1656,689 sqft,carpet area,1 Open,"    2 BHK Builder Floor  for Sale in Atulya Nirman, Punawale, Pimpri Chinchwad ",Ground out of 6 floors,Unfurnished,Possession by Jul '19,Builder,D S Group,"Feb 12, '18", 41.6 Lac,,New Property
1657,540 sqft,carpet area,1 Covered,"    1 BHK Apartment  for Sale in Kale Padal, Hadapsar ",5 out of 11 floors,Unfurnished,Ready to Move,Certified Agent,Innovative Properties & Rahul Enterprises,"Mar 08, '18", 27 Lac,,Resale
1658,1700 sqft,carpet area,"1 Covered, 1 Open","    3 BHK Apartment  for Sale in Nyati Wind Chimes, NIBM Road ",7 out of 12 floors,Unfurnished,Ready to Move,Certified Agent,Shree Laxmis Real Estate Consultants,"Mar 08, '18", 1.20 Cr,,Resale
1659,656 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Bhugaon, Bavdhan ",1 out of 15 floors,Unfurnished,Possession by Dec '18,Builder,Prasad Life Space LLP,"Mar 06, '18", 38.1 Lac,,New Property
1660,806 sqft,carpet area,"1 Covered, 1 Open","    2 BHK Apartment  for Sale in Renuka Gulmohar Phase II, Pimpri Chinchwad ",1 out of 7 floors,Unfurnished,Possession by Apr '18,Builder,Renuka Constructions,"Mar 05, '18", 79.3 Lac,,New Property
1661,1400 sqft,carpet area,2 Covered,"    3 BHK Apartment  for Sale in Clover Highlands, Kondhwa ",2 out of 7 floors,Furnished,Ready to Move,Certified Agent,Shree Laxmis Real Estate Consultants,"Mar 08, '18", 1.60 Cr,,Resale
1662,424 sqft,carpet area,1 Covered,"    1 BHK Apartment  for Sale in Pyramid County, Bhukum ",4 out of 15 floors,Unfurnished,Possession by Dec '18,Builder,Prasad Life Space LLP,"Mar 06, '18", 24.6 Lac,,New Property
1663,656 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Pyramid County, Bhukum ",4 out of 15 floors,Unfurnished,Possession by Dec '18,Builder,Prasad Life Space LLP,"Mar 06, '18", 36.8 Lac,,New Property
1664,579 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Pyramid County, Bhukum ",8 out of 15 floors,Unfurnished,Possession by Dec '18,Builder,Prasad Life Space LLP,"Mar 06, '18", 32.4 Lac,,New Property
1665,807 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Nirvana Zen, Viman Nagar ",4 out of 5 floors,Unfurnished,Possession by Aug '18,Builder,Nirvana Developers,"Mar 02, '18", 1.04 Cr,,New Property
1666,579 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Bhugaon, Bavdhan ",1 out of 15 floors,Unfurnished,Possession by Dec '18,Builder,Prasad Life Space LLP,"Mar 06, '18", 33.3 Lac,,New Property
1667,662 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Bhugaon, Bavdhan ",1 out of 15 floors,Unfurnished,Possession by Dec '18,Builder,Prasad Life Space LLP,"Mar 06, '18", 36 Lac,,New Property
1668,521 sqft,carpet area,1 Open,"    1 BHK Apartment  for Sale in Renuka Gulmohar Phase II, Morwadi, Pimpri Chinchwad ",5 out of 7 floors,Unfurnished,Possession by Apr '18,Builder,Renuka Constructions,"Mar 08, '18", 53.1 Lac,,New Property
1669,822 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Renuka Gulmohar Phase II, Morwadi, Pimpri Chinchwad ",6 out of 7 floors,Unfurnished,Possession by Apr '18,Builder,Renuka Constructions,"Mar 08, '18", 81.4 Lac,,New Property
1670,1293 sqft,carpet area,2 Covered,"    3 BHK Apartment  for Sale in Nirvana Zen, Viman Nagar ",4 out of 5 floors,Unfurnished,Possession by Aug '18,Builder,Nirvana Developers,"Mar 06, '18", 1.42 Cr,,New Property
1671,424 sqft,carpet area,1 Covered,"    1 BHK Apartment  for Sale in Bhugaon, Bavdhan ",1 out of 15 floors,Unfurnished,Possession by Dec '18,Builder,Prasad Life Space LLP,"Mar 06, '18", 24.6 Lac,,New Property
1672,424 sqft,carpet area,1 Covered,"    1 BHK Apartment  for Sale in Pyramid County, Bhugaon, Bavdhan ",1 out of 15 floors,Unfurnished,Possession by Dec '18,Builder,Prasad Life Space LLP,"Mar 06, '18", 24.6 Lac,,New Property
1673,1575 sqft,carpet area,1 Covered,"    4 BHK Villa  for Sale in Bhugaon, Bavdhan ",,Unfurnished,Possession by Dec '18,Builder,Prasad Life Space LLP,"Mar 06, '18", 1.20 Cr,,New Property
1674,2336 sqft,carpet area,2 Covered,"    3 BHK Apartment  for Sale in Clover Highlands, Kondhwa ",6 out of 7 floors,Unfurnished,Ready to Move,Certified Agent,Shree Laxmis Real Estate Consultants,"Mar 08, '18", 2.35 Cr,,Resale
1675,540 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in VTP Purvanchal , Wagholi ",7 out of 16 floors,Unfurnished,Possession by Dec '19,Agent,Property Chef Consulting Services,"Mar 08, '18", 33 Lac,,New Property
1676,579 sqft,carpet area,1 Covered,    2 BHK Apartment  for Sale in Pirangut ,1 out of 15 floors,Unfurnished,Possession by Dec '18,Builder,Prasad Life Space LLP,"Mar 06, '18", 33.3 Lac,,New Property
1677,424 sqft,carpet area,1 Covered,    1 BHK Apartment  for Sale in Pirangut ,1 out of 15 floors,Unfurnished,Possession by Dec '18,Builder,Prasad Life Space LLP,"Mar 06, '18", 24.6 Lac,,New Property
1678,715 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Hill Shire, Wagholi ",9 out of 12 floors,Semi-Furnished,Ready to Move,Agent,Property Chef Consulting Services,"Mar 08, '18", 49 Lac,,New Property
1679,1769 sqft,carpet area,1 Covered,"    3 BHK Apartment  for Sale in Urban Space, NIBM Road ",10 out of 11 floors,Unfurnished,Ready to Move,Certified Agent,Shree Laxmis Real Estate Consultants,"Mar 06, '18", 1.45 Cr,,Resale
1680,1155 sqft,carpet area,"1 Covered, 1 Open","    3 BHK Apartment  for Sale in Godrej Infinity, Keshav Nagar, Mundhwa ",10 out of 24 floors,Semi-Furnished,Possession by Jun '19,Agent,Property Chef Consulting Services,"Mar 08, '18", 84.5 Lac,,New Property
