,Area,Area Type,Car Parking,Flat Details,Floor Number,Furnished Status,Possession On,Posted By,Posted By Name,Posted Date,Price,Price/Sqft,Property Type
17128,950 sqft,carpet area,,"    2 BHK Flat  , Uttam Nagar Pune ",3 out of 3 floors,Semi-Furnished,Ready to Move,Owner,Pradeep Vishwas Gaikwad,"Dec 03, '17", 55 Lac,,Resale
17129,1350 sqft,super area,,"    2 BHK Flat  , Mukai Nagar, Dehu Road Pune ",4 out of 5 floors,Semi-Furnished,Ready to Move,Owner,kasar,"Feb 08, '18", 55 Lac, 4074,New Property
17130,739 sqft,super area,,"    2 BHK Flat  , Hadapsar Pune ",3 out of 4 floors,Unfurnished,Ready to Move,Owner,Nitin shinde,"Nov 19, '17", 45 Lac, 6089,Resale
17131,800 sqft,carpet area,1 Covered,"    2 BHK Flat  , Pune ",5 out of 7 floors,Furnished,Ready to Move,Owner,Anil,"Dec 18, '17", 1.60 Cr,,Resale
17132,638 sqft,carpet area,1 Open,"    2 BHK Flat  , Kanhe Pune ",4 out of 7 floors,Semi-Furnished,Ready to Move,Owner,syamantak namde,"Feb 05, '18", 26 Lac,,Resale
17133,750 sqft,super area,1 Covered,"    2 BHK Flat  , Warje Pune ",3 out of 3 floors,Unfurnished,Ready to Move,Owner,Sulbha Devendra Kokate Sulbha,"Feb 19, '18", 50 Lac, 6667,New Property
17134,850 sqft,super area,1 Covered,"    2 BHK Flat  for sale Gulmohar Horizon, in Kondhwa Pune ",3 out of 7 floors,Unfurnished,Ready to Move,Owner,Samee,"Feb 02, '18", 58 Lac, 6824,Resale
17135,1400 sqft,carpet area,,"    2 BHK Flat  , Bhavani Peth, Kasba Peth Pune ",4 out of 5 floors,Semi-Furnished,Ready to Move,Owner,Shah Mitesh,"Feb 23, '18", 90 Lac,,Resale
17136,630 sqft,carpet area,11 Open,"    2 BHK Flat  , Alandi Road Pune ",11 out of 12 floors,Unfurnished,Ready to Move,Owner,Steven Peter,"Jan 01, '18", 42 Lac,,Resale
17137,1184 sqft,super area,"1 Covered, 1 Open","    2 BHK Flat  for sale Surana Renaissance, in Pune ",7 out of 12 floors,Unfurnished,Ready to Move,Owner,Shweta,"Dec 16, '17", 95 Lac, 8024,Resale
17138,725 sqft,carpet area,1 Open,"    2 BHK Flat  , Pune ",2 out of 2 floors,Semi-Furnished,Ready to Move,Owner,Rajeev Chandak,"Jan 03, '18", 45 Lac,,Resale
17139,720 sqft,carpet area,,"    2 BHK Flat  , Pune ",2 out of 3 floors,Semi-Furnished,Ready to Move,Owner,Pramod K.P,"Dec 23, '17", 80 Lac,,Resale
17140,761 sqft,super area,,"    2 BHK Flat  , Mulshi Pune ",3 out of 4 floors,Unfurnished,Ready to Move,Owner,Rajesh Bapte,"Feb 27, '18", 26 Lac, 3417,Resale
17141,735 sqft,carpet area,,"    2 BHK Flat  , Bhekrai Nagar Pune ",3 out of 4 floors,Semi-Furnished,Ready to Move,Owner,Atul Atul,"Nov 21, '17", 40 Lac,,Resale
17142,1200 sqft,super area,,"    2 BHK Flat  for sale Navrang Plaza, in Tingre Nagar Pune ",6 out of 6 floors,Semi-Furnished,Ready to Move,Owner,REETA SETHI,"Feb 03, '18", 75 Lac, 6250,Resale
17143,740 sqft,super area,,"    2 BHK Flat  , Talegaon Dabhade Pune ",4 out of 8 floors,Unfurnished,Ready to Move,Owner,prashant,"Mar 06, '18", 35 Lac, 4730,Resale
17144,780 sqft,super area,,"    2 BHK Flat  , Sangamvadi Pune ",Ground out of 3 floors,Semi-Furnished,Ready to Move,Owner,Anosh Rampur,"Jan 24, '18", 47 Lac, 6026,New Property
17145,920 sqft,carpet area,,"    2 BHK Flat  , Sinhagad Road Pune ",1 out of 3 floors,Unfurnished,Ready to Move,Owner,Avinash Avinash,"Feb 11, '18", 75 Lac,,Resale
17146,780 sqft,carpet area,1 Covered,"    2 BHK Flat  , Kondhwa Pune ",2 out of 4 floors,Semi-Furnished,Ready to Move,Owner,Tajuddin,"Dec 15, '17", 55 Lac,,Resale
17147,1000 sqft,carpet area,1 Covered,"    2 BHK Flat  , Pune ",3 out of 7 floors,Semi-Furnished,Ready to Move,Owner,Arvind,"Dec 21, '17", 62 Lac,,Resale
17148,760 sqft,carpet area,1 Covered,"    2 BHK Flat  , Bhairav Nagar, Dhanori Pune ",2 out of 3 floors,Semi-Furnished,Ready to Move,Owner,Niraj Puranik,"Nov 19, '17", 55 Lac,,Resale
17149,875 sqft,carpet area,,"    2 BHK Flat  , Sector No 25, Nigdi Pune ",3 out of 3 floors,Unfurnished,Ready to Move,Owner,pkumar,"Feb 24, '18", 1 Cr,,Resale
17150,825 sqft,carpet area,,"    2 BHK Flat  , Katraj Pune ",3 out of 3 floors,Semi-Furnished,Ready to Move,Owner,Samir Sayyed,"Feb 04, '18", 45 Lac,,Resale
17151,875 sqft,carpet area,,"    2 BHK Flat  , Pune ",1 out of 5 floors,Semi-Furnished,Ready to Move,Owner,Ramdas Menon,"Dec 23, '17", 1.50 Cr,,Resale
17152,1115 sqft,carpet area,1 Covered,"    2 BHK Flat  , NIBM Annexe Pune ",3 out of 4 floors,Unfurnished,Ready to Move,Owner,Mr.E.Narayanan,"Jan 31, '18", 72 Lac,,Resale
17153,849 sqft,super area,1 Covered,"    2 BHK Flat  , Dhayari Phata, Dhayari Pune ",1 out of 4 floors,Semi-Furnished,Ready to Move,Owner,Mihir Kale,"Jan 13, '18", 55 Lac, 6478,Resale
17154,745 sqft,super area,1 Covered,"    2 BHK Flat  , Talegaon Dabhade Pune ",4 out of 4 floors,Semi-Furnished,Ready to Move,Owner,SACHIN AVATADE,"Dec 13, '17", 32 Lac, 4295,Resale
17155,842 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Ujwal Terraces, in Dhayari Pune ",2 out of 6 floors,Semi-Furnished,Ready to Move,Owner,Namrata Bhandari,"Dec 16, '17", 53 Lac,,Resale
17156,630 sqft,super area,,"    2 BHK Flat  , Loni Kalbhor Pune ",3 out of 4 floors,Unfurnished,Ready to Move,Owner,Tanaji Savane,"Feb 04, '18", 19.5 Lac, 3095,Resale
17157,913 sqft,super area,1 Covered,"    2 BHK Flat  , Shivane Pune ",10 out of 12 floors,Semi-Furnished,Ready to Move,Owner,Amol Junnarkar,"Mar 04, '18", 54 Lac, 5915,Resale
17158,680 sqft,carpet area,,"    2 BHK Flat  , Talegaon Dabhade Pune ",4 out of 7 floors,Unfurnished,Ready to Move,Owner,anita anita,"Feb 18, '18", 30 Lac,,Resale
17159,83 sqm,carpet area,1 Covered,"    2 BHK Flat  , Pune ",10 out of 11 floors,Semi-Furnished,Ready to Move,Owner,Gajanan Patil,"Feb 03, '18", 78 Lac,,Resale
17160,1000 sqft,super area,,"    2 BHK Flat  , Nagpur Chal, Yerawada Pune ",3 out of 4 floors,Semi-Furnished,Ready to Move,Owner,Amarjeet Singh Batra,"Nov 24, '17", 72 Lac, 7200,Resale
17161,896 sqft,super area,1 Covered,"    2 BHK Flat  , Vadgaon Budruk Pune ",1 out of 4 floors,Semi-Furnished,Ready to Move,Owner,Jadhav d.s.,"Feb 14, '18", 42 Lac, 4688,Resale
17162,985 sqft,carpet area,1 Covered,"    2 BHK Flat  , Pisoli Pune ",7 out of 9 floors,Furnished,Ready to Move,Owner,TAHER POONAWALA,"Nov 21, '17", 48 Lac,,Resale
17163,1050 sqft,super area,1 Covered,"    2 BHK Flat  , Kalewadi Pune ",3 out of 10 floors,Unfurnished,Ready to Move,Owner,Jashan Agarwal,"Feb 05, '18", 65 Lac, 6190,Resale
17164,800 sqft,super area,1 Covered,"    2 BHK Flat  , Katraj Kondhwa Road Pune ",1 out of 4 floors,Semi-Furnished,Ready to Move,Owner,Piyush,"Feb 22, '18", 40 Lac, 5000,Resale
17165,800 sqft,carpet area,1 Covered,"    2 BHK Flat  , Chandan Nagar, Malwadi Pune ",2 out of 4 floors,Furnished,Ready to Move,Owner,Sachin Sonawane,"Feb 04, '18", 70 Lac,,Resale
17166,700 sqft,carpet area,1 Covered,"    2 BHK Flat  , Charholi Budruk Pune ",4 out of 8 floors,Unfurnished,Ready to Move,Owner,shailesh singh shailesh singh,"Feb 21, '18", 38.8 Lac,,New Property
17167,996 sqft,super area,,"    2 BHK Flat  , Pimpri Chinchwad Pune ",3 out of 3 floors,Unfurnished,Ready to Move,Owner,Navroz,"Feb 20, '18", 45.2 Lac, 4538,Resale
17168,1048 sqft,super area,1 Covered,"    2 BHK Flat  for sale Yash Classic, in Pashan Pune ",4 out of 7 floors,Furnished,Ready to Move,Owner,Cedrick Dcunha,"Jan 22, '18", 78 Lac, 7443,Resale
17169,819 sqft,super area,1 Covered,"    2 BHK Flat  , Somatne Phata Pune ",3 out of 11 floors,Unfurnished,Ready to Move,Owner,Latesh Sangani,"Feb 21, '18", 36 Lac, 4396,Resale
17170,848 sqft,super area,1 Covered,"    2 BHK Flat  , Kirkitwadi Pune ",2 out of 4 floors,Unfurnished,Ready to Move,Owner,Abhijit,"Feb 20, '18", 40 Lac, 4717,Resale
17171,1092 sqft,carpet area,,"    2 BHK Flat  , Padmavati, Bibvewadi Pune ",4 out of 4 floors,Furnished,Ready to Move,Owner,ABHIJIT BHURKE,"Feb 23, '18", 90 Lac,,Resale
17172,1017 sqft,super area,1 Covered,"    2 BHK Flat  , Kiwale, Dehu Road Pune ",3 out of 3 floors,Unfurnished,Ready to Move,Owner,Nimmi,"Feb 17, '18", 58 Lac, 5703,Resale
17173,1040 sqft,super area,,"    2 BHK Flat  , Handewadi Pune ",12 out of 12 floors,Unfurnished,Ready to Move,Owner,Rohit,"Mar 15, '18", 50 Lac, 4808,Resale
17174,969 sqft,super area,1 Covered,"    2 BHK Flat  , Hadapsar Pune ",7 out of 9 floors,Unfurnished,Ready to Move,Owner,Nimesh,"Dec 26, '17", 53 Lac, 5470,Resale
17175,630 sqft,carpet area,,"    2 BHK Flat  , Kale Colony, Alandi Pune ",5 out of 7 floors,Semi-Furnished,Ready to Move,Owner,Debasish,"Feb 18, '18", 45 Lac,,Resale
17176,810 sqft,super area,1 Open,"    2 BHK Flat  , Talegaon Dabhade Pune ",2 out of 4 floors,Unfurnished,Ready to Move,Owner,prashant,"Feb 20, '18", 28 Lac, 3457,Resale
17177,850 sqft,super area,1 Covered,"    2 BHK Flat  , Charholi Budruk Pune ",5 out of 10 floors,Unfurnished,Ready to Move,Owner,Sandip,"Feb 19, '18", 34.5 Lac, 4059,Resale
17178,940 sqft,super area,1 Covered,"    2 BHK Flat  , Katraj Kondhwa Road Pune ",6 out of 8 floors,Unfurnished,Ready to Move,Owner,Paresh,"Feb 22, '18", 63.5 Lac, 6755,Resale
17179,805 sqft,super area,,"    2 BHK Flat  , Talegaon Dabhade Pune ",3 out of 3 floors,Unfurnished,Ready to Move,Owner,Bhushan Pathak,"Feb 05, '18", 29 Lac, 3602,Resale
17180,1035 sqft,super area,1 Covered,"    2 BHK Flat  , Kondhwa Pune ",3 out of 9 floors,Unfurnished,Ready to Move,Owner,Abhijeet,"Feb 14, '18", 53 Lac, 5121,Resale
17181,1045 sqft,super area,,"    2 BHK Flat  for sale Guruprasad Castelsilano, in Baner Pune ",1 out of 3 floors,Furnished,Ready to Move,Owner,Manasi,"Feb 19, '18", 80 Lac, 7656,Resale
17182,1113 sqft,super area,1 Covered,"    2 BHK Flat  , Chandan Nagar, Malwadi Pune ",2 out of 4 floors,Furnished,Ready to Move,Owner,Barun Kanta Padhi,"Feb 23, '18", 85 Lac, 7637,Resale
17183,854 sqft,super area,1 Open,"    2 BHK Flat  , Bakhori Pune ",2 out of 11 floors,Unfurnished,Ready to Move,Owner,Samrat Sen,"Feb 21, '18", 31 Lac, 3630,Resale
17184,910 sqft,super area,1 Covered,"    2 BHK Flat  , Hadapsar Pune ",1 out of 5 floors,Semi-Furnished,Ready to Move,Owner,Narendra,"Feb 23, '18", 50 Lac, 5495,Resale
17185,874 sqft,super area,1 Covered,"    2 BHK Flat  , Chikhali Pune ",8 out of 8 floors,Unfurnished,Ready to Move,Owner,Ranjit,"Feb 20, '18", 36 Lac, 4119,Resale
17186,920 sqft,super area,,"    2 BHK Flat  , Tilekar Nagar, Kondhwa Budruk Pune ",4 out of 11 floors,Semi-Furnished,Ready to Move,Owner,Rajesh,"Feb 07, '18", 47 Lac, 5109,Resale
17187,1027 sqft,super area,1 Covered,"    2 BHK Flat  , Moshi Pune ",2 out of 12 floors,Unfurnished,Ready to Move,Owner,Abhijeet Kapratwar,"Feb 05, '18", 54 Lac, 5258,Resale
17188,865 sqft,super area,,"    2 BHK Flat  , Chavan Nagar, Pashan Pune ",1 out of 5 floors,Furnished,Ready to Move,Owner,Kiran Thite,"Feb 17, '18", 70 Lac, 8092,New Property
17189,915 sqft,super area,1 Covered,"    2 BHK Flat  , Pune ",2 out of 7 floors,Semi-Furnished,Ready to Move,Owner,Vani & Vasudeo K Kurbet,"Feb 07, '18", 53 Lac, 5792,Resale
17190,950 sqft,super area,,"    2 BHK Flat  , Phase 1, Hinjawadi Pune ",7 out of 11 floors,Unfurnished,Ready to Move,Owner,Pawan Lale,"Mar 04, '18", 57.5 Lac, 6053,New Property
17191,1007 sqft,super area,,"    2 BHK Flat  , Hinjewadi Pune ",1 out of 14 floors,Unfurnished,Ready to Move,Owner,Anand Singh,"Mar 14, '18", 55 Lac, 5462,Resale
17192,1200 sqft,super area,1 Covered,"    2 BHK Flat  , Shahunagar, Pimpri Chinchwad Pune ",1 out of 4 floors,Unfurnished,Ready to Move,Owner,ajoy,"Feb 15, '18", 75 Lac, 6250,Resale
17193,855 sqft,super area,,"    2 BHK Flat  for sale BK Jhala Simpli City Phase II, in Handewadi Road Pune ",2 out of 9 floors,Semi-Furnished,Ready to Move,Owner,Martand,"Feb 10, '18", 42 Lac, 4912,Resale
17194,845 sqft,super area,1 Open,"    2 BHK Flat  , Pune ",7 out of 10 floors,Furnished,Ready to Move,Owner,Paresh ,"Feb 22, '18", 50 Lac, 5917,Resale
17195,1000 sqft,super area,,"    2 BHK Flat  , Ravet, Pimpri Chinchwad Pune ",3 out of 4 floors,Unfurnished,Ready to Move,Owner,Abhijeet,"Feb 11, '18", 60 Lac, 6000,Resale
17196,832 sqft,carpet area,,"    2 BHK Flat  for sale Taneshq Jewel, in Thergaon, Pimpri Chinchwad Pune ",3 out of 5 floors,Furnished,Ready to Move,Owner,Sulekha,"Feb 12, '18", 62 Lac,,Resale
17197,1064 sqft,super area,1 Covered,"    2 BHK Flat  for sale Sahyadri Tanishq, in Hingne Khurd Pune ",1 out of 5 floors,Unfurnished,Ready to Move,Owner,Prashant Kolambekar,"Dec 04, '17", 1 Cr, 9398,Resale
17198,1020 sqft,super area,1 Covered,"    2 BHK Flat  , Wagholi Pune ",1 out of 6 floors,Unfurnished,Ready to Move,Owner,Jasbir Kaur Bagga,"Feb 20, '18", 46 Lac, 4510,Resale
17199,720 sqft,super area,1 Open,"    2 BHK Flat  , Nimbaj Nagar, Anand Nagar Pune ",2 out of 4 floors,Furnished,Ready to Move,Owner,Aditya salunkhe,"Feb 07, '18", 49 Lac, 6806,Resale
17200,850 sqft,super area,1 Covered,"    2 BHK Flat  , Anthon Nagar, Kondhwa Budruk Pune ",11 out of 11 floors,Unfurnished,Ready to Move,Owner,Deshmukh,"Feb 20, '18", 45 Lac, 5294,Resale
17201,801 sqft,super area,1 Covered,"    2 BHK Flat  , Manjri Budruk Pune ",3 out of 5 floors,Unfurnished,Ready to Move,Owner,Jitesh,"Feb 19, '18", 48 Lac, 5993,Resale
17202,932 sqft,super area,1 Open,"    2 BHK Flat  , Baner Pune ",,Semi-Furnished,Ready to Move,Owner,Ajay Kumar,"Feb 21, '18", 65 Lac, 6974,Resale
17203,1040 sqft,super area,1 Covered,"    2 BHK Flat  , Hinjewadi Pune ",1 out of 4 floors,Semi-Furnished,Ready to Move,Owner,Vijay Verya,"Feb 14, '18", 60 Lac, 5769,Resale
17204,1030 sqft,super area,1 Covered,"    2 BHK Flat  , Baner Pune ",3 out of 5 floors,Unfurnished,Ready to Move,Owner,Vinod,"Feb 16, '18", 75 Lac, 7282,Resale
17205,910 sqft,super area,1 Covered,"    2 BHK Flat  , Balewadi Pune ",,Unfurnished,Ready to Move,Owner,Nirbhay,"Feb 17, '18", 69 Lac, 7582,Resale
17206,938 sqft,super area,1 Covered,"    2 BHK Flat  , Ambe Gaon Pune ",3 out of 5 floors,Unfurnished,Ready to Move,Owner,Raju Paliwal,"Feb 07, '18", 45 Lac, 4797,Resale
17207,1042 sqft,super area,1 Covered,"    2 BHK Flat  , Keshav Nagar, Mundhwa Pune ",7 out of 9 floors,Unfurnished,Ready to Move,Owner,D'Souza,"Feb 22, '18", 59 Lac, 5662,Resale
17208,750 sqft,super area,1 Covered,"    2 BHK Flat  , Niranjan Park, Anand Nagar Pune ",4 out of 11 floors,Furnished,Ready to Move,Owner,Deep Chheda,"Feb 09, '18", 58 Lac, 7733,Resale
17209,900 sqft,super area,,"    2 BHK Flat  , Keshav Nagar, Mundhwa Pune ",3 out of 4 floors,Unfurnished,Ready to Move,Owner,Darshan Soni,"Feb 13, '18", 51 Lac, 5667,New Property
17210,900 sqft,super area,1 Open,"    2 BHK Flat  , Sinhagad Road Pune ",1 out of 4 floors,Semi-Furnished,Ready to Move,Owner,Akbar Khan,"Feb 15, '18", 55 Lac, 6111,Resale
17211,1080 sqft,super area,,"    2 BHK Flat  , Katraj Kondhwa Road Pune ",7 out of 7 floors,Furnished,Ready to Move,Owner,Ravi,"Feb 07, '18", 80 Lac, 7407,Resale
17212,1080 sqft,super area,,"    2 BHK Flat  , Pune ",4 out of 5 floors,Furnished,Ready to Move,Owner,Arun,"Feb 10, '18", 62 Lac, 5741,Resale
17213,600 sqft,super area,1 Covered,"    2 BHK Flat  , Hinjewadi Pune ",4 out of 10 floors,Unfurnished,Ready to Move,Owner,sameer borole sameer borole,"Feb 07, '18", 35 Lac, 5833,Resale
17214,1500 sqft,super area,1 Covered,"    2 BHK Flat  , Padmavati, Bibvewadi Pune ",5 out of 5 floors,Furnished,Ready to Move,Owner,Sunil,"Feb 21, '18", 1.25 Cr, 8333,Resale
17215,800 sqft,super area,1 Open,"    2 BHK Flat  , Pune ",3 out of 4 floors,Furnished,Ready to Move,Owner,Satish Desai,"Feb 15, '18", 17.9 Lac, 2238,Resale
17216,640 sqft,super area,1 Covered,"    2 BHK Flat  , Handewadi Pune ",9 out of 9 floors,Semi-Furnished,9 out of 9 floors,Owner,Tanushri Dey,"Feb 23, '18", 40 Lac, 6250,Resale
17217,725 sqft,carpet area,4 Covered,"    2 BHK Flat  , Pune ",1 out of 3 floors,Semi-Furnished,Ready to Move,Owner,Narendra Ramchandra Rao,"Dec 14, '17", 40.2 Lac,,Resale
17218,620 sqft,super area,,"    2 BHK Flat  , Pisoli Pune ",1 out of 9 floors,Unfurnished,Ready to Move,Owner,Satender,"Feb 15, '18", 42 Lac, 6774,Resale
17219,880 sqft,super area,1 Covered,"    2 BHK Flat  , Chikhali Pune ",2 out of 4 floors,Semi-Furnished,Ready to Move,Owner,Deepali Madhurai,"Feb 10, '18", 40 Lac, 4545,Resale
17220,663 sqft,super area,1 Open,"    2 BHK Flat  , Pune ",3 out of 7 floors,Furnished,Ready to Move,Owner,Pramod,"Feb 06, '18", 40 Lac, 6033,Resale
17221,1030 sqft,super area,1 Open,"    2 BHK Flat  , Ambe Gaon Pune ",3 out of 7 floors,Unfurnished,Ready to Move,Owner,Ashish,"Feb 14, '18", 55 Lac, 5340,Resale
17222,970 sqft,super area,,"    2 BHK Flat  , Kondhwa Pune ",2 out of 6 floors,Semi-Furnished,Ready to Move,Owner,Yasmin Qureshi,"Feb 07, '18", 60 Lac, 6186,Resale
17223,890 sqft,super area,,"    2 BHK Flat  , Barade wadi, Chikhali Pune ",6 out of 7 floors,Unfurnished,Ready to Move,Owner,Girish Phisarekar,"Feb 12, '18", 45 Lac, 5056,Resale
17224,800 sqft,super area,,"    2 BHK Flat  , Bhavani Peth, Kasba Peth Pune ",4 out of 7 floors,Unfurnished,Ready to Move,Owner,Shaikh Abdul Aziz,"Feb 10, '18", 75 Lac, 9375,Resale
17225,855 sqft,super area,1 Open,"    2 BHK Flat  , Narhe Pune ",1 out of 5 floors,Semi-Furnished,Ready to Move,Owner,N V Sharma,"Feb 17, '18", 39 Lac, 4561,Resale
17226,750 sqft,super area,1 Covered,"    2 BHK Flat  , Katraj Kondhwa Road Pune ",7 out of 11 floors,Unfurnished,Ready to Move,Owner,Abdeali Mandviwala,"Feb 20, '18", 40 Lac, 5333,Resale
17227,1200 sqft,super area,2 Covered,"    2 BHK Flat  , Tingre Nagar Pune ",5 out of 5 floors,Furnished,Ready to Move,Owner,Neha,"Feb 03, '18", 65 Lac, 5417,Resale
17228,905 sqft,super area,1 Covered,"    2 BHK Flat  , Pune ",7 out of 7 floors,Unfurnished,Ready to Move,Owner,Swati,"Feb 09, '18", 35 Lac, 3867,Resale
17229,743 sqft,super area,1 Covered,"    2 BHK Flat  , Chakan Pune ",3 out of 6 floors,Unfurnished,Ready to Move,Owner,Swapnil Shinde Swapnil Shinde,"Feb 05, '18", 23 Lac, 3096,Resale
17230,800 sqft,super area,,"    2 BHK Flat  , Khadakwasla Pune ",2 out of 4 floors,Unfurnished,Ready to Move,Owner,C Gopalakrishnan,"Feb 15, '18", 35 Lac, 4375,Resale
17231,1200 sqft,super area,,"    2 BHK Flat  , Wagholi Pune ",12 out of 12 floors,Furnished,Ready to Move,Owner,Megha Maheshwari,"Feb 06, '18", 56 Lac, 4667,Resale
17232,710 sqft,super area,,"    2 BHK Flat  , Loni Kalbhor Pune ",7 out of 7 floors,Unfurnished,Ready to Move,Owner,Aniket,"Feb 19, '18", 25 Lac, 3521,Resale
17233,764 sqft,super area,1 Covered,"    2 BHK Flat  , Pune ",7 out of 7 floors,Semi-Furnished,Ready to Move,Owner,RAVI DHANDHANIA,"Feb 21, '18", 90 Lac, 11780,Resale
17234,1250 sqft,super area,1 Covered,"    2 BHK Flat  , Wagholi Pune ",6 out of 11 floors,Semi-Furnished,Ready to Move,Owner,Sahib,"Feb 21, '18", 55 Lac, 4400,Resale
17235,1300 sqft,super area,1 Covered,"    2 BHK Flat  , Kondhwa Budruk Pune ",4 out of 18 floors,Semi-Furnished,Ready to Move,Owner,ramakant sena,"Feb 20, '18", 82 Lac, 6308,Resale
17236,894 sqft,super area,1 Covered,"    2 BHK Flat  , Moshi Pune ",1 out of 7 floors,Unfurnished,Ready to Move,Owner,Ashwini tijare ,"Feb 16, '18", 43 Lac, 4810,Resale
17237,957 sqft,super area,"1 Covered, 1 Open","    2 BHK Flat  , Chakan Pune ",5 out of 7 floors,Unfurnished,Ready to Move,Owner,Manisha,"Feb 14, '18", 33 Lac, 3448,Resale
17238,Ready to Move,status,,"    2 BHK Flat  , Pune ",5 out of 9 floors,Semi-Furnished,5 out of 9 floors,Owner,Akhilesh Mishra,"Feb 04, '18", 1 Cr,,Resale
17239,750 sqft,super area,1 Open,"    2 BHK Flat  , Wagholi Pune ",,Semi-Furnished,Ready to Move,Owner,Mahesh,"Feb 13, '18", 34 Lac, 4533,Resale
17240,880 sqft,super area,1 Covered,"    2 BHK Flat  , Narhe Pune ",1 out of 5 floors,Furnished,Ready to Move,Owner,Aniket,"Feb 07, '18", 42 Lac, 4773,Resale
17241,850 sqft,super area,"1 Covered, 1 Open","    2 BHK Flat  , Chakan Pune ",5 out of 7 floors,Furnished,Ready to Move,Owner,Ulhas,"Feb 06, '18", 29 Lac, 3412,Resale
17242,845 sqft,super area,1 Covered,"    2 BHK Flat  , Chakan Pune ",2 out of 12 floors,Unfurnished,Ready to Move,Owner,Akhil,"Feb 22, '18", 25 Lac, 2959,Resale
17243,886 sqft,super area,1 Open,"    2 BHK Flat  , Pimpri Chinchwad Pune ",2 out of 8 floors,Unfurnished,Ready to Move,Owner,akash,"Feb 19, '18", 50 Lac, 5643,Resale
17244,822 sqft,super area,1 Covered,"    2 BHK Flat  , Pune ",5 out of 10 floors,Unfurnished,Ready to Move,Owner,sahil borate,"Feb 05, '18", 27 Lac, 3285,Resale
17245,945 sqft,super area,,"    2 BHK Flat  for sale Bhawani Ajala Society, in Pashan Pune ",1 out of 1 floor,Unfurnished,Ready to Move,Owner,Vinay Waghdhare,"Dec 31, '17", 67.1 Lac, 7101,Resale
17246,690 sqft,super area,,"    2 BHK Flat  , Sinhagad Road Pune ",4 out of 4 floors,Unfurnished,Ready to Move,Owner,Rajesh,"Feb 20, '18", 50 Lac, 7246,Resale
17247,1300 sqft,super area,1 Covered,"    2 BHK Flat  , Bhugaon, Bavdhan Pune ",10 out of 11 floors,Semi-Furnished,Ready to Move,Owner,Machindra Kapare,"Feb 07, '18", 76 Lac, 5846,Resale
17248,1050 sqft,super area,1 Covered,"    2 BHK Flat  , Punawale, Pimpri Chinchwad Pune ",9 out of 11 floors,Unfurnished,Ready to Move,Owner,Bilas Gurjar,"Feb 07, '18", 54 Lac, 5143,Resale
17249,950 sqft,super area,1 Open,"    2 BHK Flat  , Alandi Road Pune ",3 out of 8 floors,Furnished,Ready to Move,Owner,Aniket,"Feb 12, '18", 40 Lac, 4211,Resale
17250,820 sqft,super area,1 Open,"    2 BHK Flat  , Lohegaon Pune ",7 out of 9 floors,Unfurnished,Ready to Move,Owner,Vishal Vishal,"Feb 14, '18", 41 Lac, 5000,Resale
