,BSE Buy QTY,BSE Open,BSE Prev Close,BSE Price,BSE Sell QTY,BSE Vol,BSE Vol 10,BSE Vol 30,BSE Vol 5,NSE Open,NSE Prev Close,NSE Price,NSE Vol,NSE Vol 10,NSE Vol 30,NSE Vol 5,Senti Buy,Senti Hold,Senti Recommend,Senti Sell,Stock Name,Stock Sector
192,-,19.70,19.70,19.70,-,100,280,590,120,,,,,,,,,,,,Ajwa Fun World and Resort Ltd.,MISCELLANEOUS
193,,,,,,,,,,,,,,,,,,,,,Akai Impex Ltd.,TRADING
194,,,,,,,,,,,,,,,,,100%,,,,Akar Laminators Ltd.,PACKAGING
195,6992,78.30,75.30,78.05,7890,"193,560","35,041","21,836","50,694",,,,,,,,40%,20%,40% buying,40%,Akar Tools Ltd.,CASTINGS & FORGINGS
196,,,,,,,,,,,,,,,,,,,,,Akash Agencies Ltd.,FINANCE - INVESTMENTS
197,,,,,,,,,,,,,,,,,,,,,Akash Agro Industries Ltd.,EDIBLE OILS & SOLVENT EXTRACTION
198,,,,,,,,,,,,,,,,,,,,,Akash Housing Ltd.,CONSTRUCTION & CONTRACTING - HOUSING
199,,,,,,,,,,76.00,81.10,76.00,"1,000","75,000","36,133","62,600",100%,,,,Akash Infraprojects Ltd.,MISCELLANEOUS
200,100,36.00,0.00,36.00,15.87 K,25,"1,976","6,498","3,643",,,,,,,,,,,,Akashdeep Metal Industries Ltd.,MISCELLANEOUS
201,,,,,,,,,,,,,,,,,,,,,AKC Synthetics Ltd.,TEXTILES - WEAVING
202,,,,,,,,,,,,,,,,,,,,,AKG Acoustics (India) Ltd.,ELECTRICALS
203,,,,,,,,,,,,,,,,,100%,,,,Akhil Ceramics Ltd.,CERAMICS & GRANITE
204,,,,,,,,,,,,,,,,,,,,,,
205,18 K,21.55,21.55,21.55,12 K,"6,000","15,600",0,"22,800",,,,,,,,,,,,AKM Lace and Embrotex Ltd.,MISCELLANEOUS
206,120,116.00,115.00,114.00,70,727,0,0,0,,,,,,,,,,,,Akme Star Housing Finance Ltd.,FINANCE - HOUSING
207,11.27 K,40.00,40.55,40.80,15.56 K,"447,949","596,855","504,763","352,581",41.00,40.55,40.65,"685,884","1,662,881","1,251,473","1,147,907",85%,5%,85% buying,10%,Aksh Optifibre Ltd.,CABLES - TELEPHONE
208,407,724.05,722.80,725.10,417,"1,099","2,827","3,026","2,590",734.95,721.80,725.60,"9,133","12,421","17,264","11,265",17%,66%,66% holding,17%,AksharChem (India) Ltd.,DYES & PIGMENTS
209,,,,,,,,,,,,,,,,,,,,,,
210,293,1884.00,1882.45,1871.10,806,425,"1,491","2,619",980,1887.10,1877.20,1871.55,"2,085","25,205","15,891","18,712",100%,,,,Akzo Nobel India Ltd.,PAINTS & VARNISHES
211,,,,,,,,,,,,,,,,,100%,,,,Akzo Nobel Chemicals India Ltd.,PETROCHEMICALS
212,,,,,,,,,,,,,,,,,,,,,Al-Amanat Finance And Capital Services Ltd.,FINANCE - INVESTMENTS
213,,,,,,,,,,,,,,,,,,,,,Alacrity Electronics Ltd.,ELECTRICALS
214,,,,,,,,,,,,,,,,,,,,,Alacrity Housing Ltd.,CONSTRUCTION & CONTRACTING - HOUSING
215,8000,8.06,10.05,9.90,16 K,"16,000",0,0,0,,,,,,,,,,,,Alacrity Securities Ltd.,FINANCE - GENERAL
216,,,,,,,,,,,,,,,,,,,,,Alan Scott Industries Ltd.,TEXTILES - READYMADE APPARELS
217,,,,,,,,,,,,,,,,,,,,,Alang Industries Gases Ltd.,CHEMICALS
218,,,,,,,,,,,,,,,,,,,,,Alang Marine Ltd.,SHIPPING
219,13.75 K,69.55,68.75,70.25,418,"32,078","85,451","132,438","78,560",70.50,68.85,70.25,"279,336","553,358","720,315","527,593",95%,,,5%,Alankit Ltd.,FINANCE - GENERAL
220,792,409.95,397.80,405.15,30,"2,478","18,527","11,274","9,739",398.00,397.20,406.10,"2,586","47,987","33,089","18,656",100%,,,,Albert David Ltd.,PHARMACEUTICALS
221,,,,,,,,,,,,,,,,,,,,,Alchemie Organics Ltd.,PESTICIDES & AGRO CHEMICALS
222,600,14.30,13.90,13.98,1240,"1,854","9,336","7,574","14,229",13.85,13.65,13.70,"12,550","23,324","22,335","26,769",100%,,,,Alchemist Ltd.,MISCELLANEOUS
223,549,6.28,6.28,6.28,-,451,344,215,547,,,,,,,,,,,,Alchemist Corporation Ltd.,TEXTILES - SPINNING - COTTON BLENDED
224,-,3.22,3.22,3.22,6996,1,"11,381","7,025","6,997",,,,,,,,,,,,Alchemist Realty Ltd.,CONSTRUCTION & CONTRACTING - REAL ESTATE
225,,,,,,,,,,,,,,,,,,,,,Alcoblex Metals Ltd.,METALS - NON FERROUS
226,1.21 L,63.85,63.35,67.60,27.2 K,"1,431,537","704,878","885,662","659,700",63.75,63.45,67.60,"8,345,592","2,839,816","3,620,634","2,766,493",83%,4%,83% buying,13%,Alembic Ltd.,PHARMACEUTICALS
227,,,,,,,,,,,,,,,,,,,,,Alembic Glass Industries Ltd.,GLASS & GLASS PRODUCTS
228,3079,553.00,544.90,548.40,3315,"2,949","8,053","5,453","5,913",550.00,547.05,550.25,"30,293","63,071","51,884","36,265",80%,,,,Alembic Pharmaceuticals Ltd.,PHARMACEUTICALS
229,,,,,,,,,,,,,,,,,,,,,Alert Petrogas Ltd.,MISCELLANEOUS
230,-,24.35,25.35,24.10,14.89 K,"39,599","46,515","41,213","32,402",,,,,,,,,,,,Alexander Stamps  And Coin Ltd.,FINANCE - INVESTMENTS
231,,,,,,,,,,,,,,,,,,,,,Alexcon Extrusions Ltd.,ALUMINIUM
232,,,,,,,,,,,,,,,,,,,,,Alexcon Foamcast Ltd.,CASTINGS & FORGINGS
233,,,,,,,,,,,,,,,,,,,,,Alfa Exports Technologies Ltd.,CHEMICALS
234,255,76.00,78.05,76.00,200,60,864,617,"1,431",,,,,,,,,,,,Alfa ICA (India) Ltd.,MISCELLANEOUS
235,,,,,,,,,,,,,,,,,,,,,Alfa Laval (India) Ltd.,ENGINEERING - HEAVY
236,10,29.30,30.75,30.50,19.3 K,763,"3,314","2,301",701,,,,,,,,,,,,Alfa Transformer Ltd.,ELECTRIC EQUIPMENT
237,100,53.85,53.85,53.85,-,1,"1,145","1,069",791,,,,,,,,,,,,Alfavision Securities and Finance Ltd.,FINANCE - LEASING & HIRE PURCHASE
238,35,1145.00,1177.45,1206.85,46,123,"1,621",658,644,,,,,,,,,,,,Alfred Herbert (India) Ltd.,ENGINEERING
239,309,651.95,649.90,675.90,110,"1,230","4,898","4,410","3,156",658.70,652.50,670.60,"5,784","15,439","17,522","7,440",85%,4%,85% buying,11%,Alicon Castalloy Ltd.,CASTINGS & FORGINGS
240,-,9.33,8.89,9.33,70,"1,000",207,289,26,,,,,,,,,,,,Alka Diamond Industries Ltd.,DIAMOND CUTTING & JEWELLERY & PRECIOUS METALS
241,37.42 K,0.29,0.28,0.29,-,"463,164","357,258","143,253","445,916",,,,,,,,,,,,Alka India Ltd.,TEXTILES - SPINNING - COTTON BLENDED
242,1.29 L,0.34,0.33,0.34,-,"15,400","34,882","17,348","41,021",,,,,,,,100%,,,,Alka Securities Ltd.,FINANCE - GENERAL
243,580,95.00,92.85,93.05,1659,"38,909","37,092","17,146","44,638",94.45,90.15,93.80,"82,349","101,694","46,243","121,257",100%,,,,Alkali Metals Ltd.,CHEMICALS
244,354,2255.00,2208.75,2240.20,313,"3,179","3,668","13,502","1,903",2279.90,2218.95,2242.95,"45,452","44,084","40,050","17,084",100%,,,,Alkem Laboratories Ltd.,PHARMACEUTICALS
245,510,718.00,714.40,710.60,539,"4,940","2,935","2,273","1,898",716.90,716.90,710.30,"4,468","22,216","19,207","23,091",,,,,Alkyl Amines Chemicals Ltd.,CHEMICALS
246,,,,,,,,,,,,,,,,,,,,,All Metal Process Industries Ltd.,STEEL - CR & HR STRIPS
247,20.15 K,70.50,70.80,70.45,15.39 K,"227,476","218,493","191,442","308,512",70.25,70.80,70.50,"1,715,445","2,115,437","2,139,768","2,598,878",73%,18%,73% buying,9%,Allahabad Bank,BANKS - PUBLIC SECTOR
248,17.47 K,195.15,194.05,201.75,3327,"90,085","161,202","168,895","142,882",196.60,194.35,202.20,"601,514","902,199","1,030,422","736,075",96%,,,4%,Allcargo Logistics Ltd.,TRANSPORT & LOGISTICS
249,,,,,,,,,,,,,,,,,,,,,Alliance Capital and Financial Services Ltd.,FINANCE - LEASING & HIRE PURCHASE
250,,,,,,,,,,,,,,,,,,,,,Alliance Credit Investments Ltd.,FINANCE - INVESTMENTS
251,,,,,,,,,,,,,,,,,,,,,Alliance Funds Management Ltd.,FINANCE - INVESTMENTS
252,-,175.00,169.00,169.00,279,11,"55,933","46,617","54,403",,,,,,,,,,,,Alliance Integrated Metaliks Ltd.,STEEL - SPONGE IRON
253,,,,,,,,,,,,,,,,,,,,,Allied Computers International (Asia) Ltd.,COMPUTERS - SOFTWARE MEDIUM & SMALL
254,831,23.15,24.00,24.25,3150,"9,884","26,077","20,639","19,563",23.50,23.90,23.90,"20,545","48,293","39,288","30,205",100%,,,,Allied Digital Services Ltd.,COMPUTERS - SOFTWARE MEDIUM & SMALL
255,,,,,,,,,,,,,,,,,,,,,Allied Resins and Chemicals Ltd.,CHEMICALS
256,304,435.95,432.80,429.70,175,982,"1,192","3,232",635,433.25,433.60,430.55,"6,186","7,018","8,500","5,889",,,,,ALLSEC Technologies Ltd.,COMPUTERS - SOFTWARE MEDIUM & SMALL
257,,,,,,,,,,,,,,,,,,,,,Allsoft Corporation Ltd.,COMPUTERS - SOFTWARE MEDIUM & SMALL
258,6875,29.40,28.00,28.30,500,"4,991","14,556","13,065","9,587",29.90,28.60,28.80,"9,155","22,179","22,826","15,497",90%,,,10%,Almondz Global Securities Ltd.,FINANCE - INVESTMENTS
259,,,,,,,,,,,,,,,,,,,,,Alna Trading & Exports Ltd.,MISCELLANEOUS
260,1.35 L,3.80,3.80,3.74,1.91 L,"1,296,824","2,360,259","1,773,512","1,885,269",3.80,3.80,3.70,"3,657,023","5,804,809","3,988,257","4,661,354",73%,9%,73% buying,18%,Alok Industries Ltd.,TEXTILES - WEAVING
261,-,4.88,4.97,4.88,1.82 L,"14,441","13,840","9,679","9,304",,,,,,,,60%,,,40%,Alora Trading Company Ltd.,TRADING
262,,,,,,,,,,,,,,,,,,,,,Alp Exports Ltd.,LEATHER PRODUCTS
263,4846,44.65,44.70,43.80,601,"5,596","33,754","86,275","25,678",44.90,44.75,43.90,"20,541","96,478","253,837","70,785",100%,,,,Alpa Laboratories Ltd.,PHARMACEUTICALS
264,,,,,,,,,,,,,,,,,,,,,Alpha Drugs India Ltd.,PHARMACEUTICALS
265,,,,,,,,,,,,,,,,,,,,,Alpha Graphic India Ltd.,MISCELLANEOUS
266,,,,,,,,,,,,,,,,,,,,,Alpha Hi-Tech Fuel Ltd.,MISCELLANEOUS
267,877,897.00,895.90,954.90,1489,"78,264","10,536","6,781","5,601",909.50,898.45,943.25,"140,279","81,684","44,376","30,124",89%,,,11%,Alphageo (India) Ltd.,OIL DRILLING AND EXPLORATION
268,,,,,,,,,,,,,,,,,100%,,,100%,Alpic Finance Ltd.,FINANCE - INVESTMENTS
269,,,,,,,,,,,,,,,,,,,,,Alpine Capital Services Ltd.,FINANCE - INVESTMENTS
270,236,35.00,36.60,35.65,250,"4,274","45,132","22,504","14,640",,,,,,,,,,,,Alpine Housing Dev Corp Ltd.,CONSTRUCTION & CONTRACTING - HOUSING
271,,,,,,,,,,,,,,,,,,,,,Alpine Industries Ltd.,EDIBLE OILS & SOLVENT EXTRACTION
272,7006,5.30,5.37,5.38,8850,"10,420","27,535","31,539","18,769",5.50,5.55,5.30,"52,831","83,690","95,689","55,418",67%,,,33%,Alps Industries Ltd.,TEXTILES - GENERAL
273,,,,,,,,,,,,,,,,,,,,,Alps Infosys Ltd.,COMPUTERS - SOFTWARE MEDIUM & SMALL
274,,,,,,,,,,,,,,,,,,,,,Alps Laboratories Ltd.,PHARMACEUTICALS
275,-,22.20,22.45,22.20,6.05 L,"4,703","32,855","1,419,729","5,468",,,,,,,,71%,18%,71% buying,11%,Alps Motor Finance Ltd.,FINANCE - GENERAL
276,,,,,,,,,,,,,,,,,,,,,Alsa Constructions and Housing Ltd.,CONSTRUCTION & CONTRACTING - CIVIL
277,,,,,,,,,,,,,,,,,,,,,Alsa Marine and Harvests Ltd.,AQUACULTURE
278,-,10.00,10.00,10.00,-,0,0,0,0,,,,,,,,,,,,Alstone Textiles  Ltd.,MISCELLANEOUS
279,,,,,,,,,,,,,,,,,,,,,Altos India Ltd.,COMPUTERS - HARDWARE
280,949,128.50,129.75,131.25,728,"8,661","12,223","17,073","12,628",,,,,,,,100%,,,,Alufluoride Ltd.,CHEMICALS
281,,,,,,,,,,,,,,,,,,,,,Aluminium Industries Ltd.,ALUMINIUM
282,,,,,,,,,,,,,,,,,,,,,Amajin Agro Exports Ltd.,FOOD PROCESSING
283,3927,188.00,190.25,192.90,3011,"4,423","30,841","18,887","38,456",,,,,,,,,,,,Amal Ltd.,DYES & PIGMENTS
284,,,,,,,,,,,,,,,,,,,,,Amalgamated Electricity Ltd.,FINANCE - LEASING & HIRE PURCHASE
285,,,,,,,,,,,,,,,,,,,,,Aman and Aditya Financial Services Ltd.,FINANCE - LEASING & HIRE PURCHASE
286,,,,,,,,,,,,,,,,,,,,,Amani Trading & Exports Ltd.,TRADING
287,,,,,,,,,,,,,,,,,,,,,Amar Alcoholi Ltd.,BREWERIES & DISTILLERIES
288,,,,,,,,,,,,,,,,,,,,,Amar Dye-Chem Ltd.,CHEMICALS
289,,,,,,,,,,,,,,,,,,,,,Amar Remedies Ltd.,PERSONAL CARE
290,,,,,,,,,,,,,,,,,,,,,Amar Vanijya Ltd.,MISCELLANEOUS
291,1730,838.95,824.50,825.15,1196,"15,110","27,251","28,687","28,691",825.40,825.00,824.45,"351,922","408,884","528,226","382,596",87%,,,13%,Amara Raja Batteries Ltd.,AUTO ANCILLARIES
292,,,,,,,,,,,,,,,,,,,,,Amardeep Industries Ltd.,MISCELLANEOUS
293,1927,172.15,166.65,167.90,385,"6,175","22,094","26,058","16,873",,,,,,,,67%,,,33%,Amarjothi Spinning Mills Ltd.,TEXTILES - SPINNING - COTTON BLENDED
294,-,37.85,36.15,37.30,-,"3,118","2,636","1,131","5,220",,,,,,,,,,,,Amarnath Securities Ltd.,FINANCE - GENERAL
295,-,40.40,40.45,40.45,10,45,17,25,20,,,,,,,,,,,,Amaze Entertech Ltd.,MACHINE TOOLS
296,,,,,,,,,,,,,,,,,,,,,Ambuja Cement Eastern Ltd.,CEMENT - MAJOR
297,1015,54.50,51.75,49.25,3094,"19,206","46,022","34,420","33,416",,,,,,,,,,,,Amba Enterprises Ltd.,ELECTRIC EQUIPMENT
298,4011,10.70,10.89,11.00,6189,"33,068","48,491","35,481","44,093",,,,,,,,100%,,,,Ambalal Sarabhai Enterprise Ltd.,PHARMACEUTICALS
299,,,,,,,,,,,,,,,,,,,,,Ambe Hotel & Resorts Ltd.,HOTELS
300,,,,,,,,,,,,,,,,,,,,,,
301,,,,,,,,,,,,,,,,,,,,,Ambica Agar Ltd.,TRADING
302,,,,,,,,,,,,,,,,,,,,,Ambik Proteins Ltd.,EDIBLE OILS & SOLVENT EXTRACTION
303,310,1475.00,1517.40,1494.90,609,"2,509","1,006","2,274",995,1490.00,1489.80,1487.60,"1,668","4,824","7,934","3,809",60%,,,40%,Ambika Cotton Mills Ltd.,TEXTILES - SPINNING - COTTON BLENDED
304,,,,,,,,,,,,,,,,,,,,,Ambika Silk Mills Co Ltd.,TEXTILES - PROCESSING
305,3000,43.40,42.10,43.40,42 K,"3,000",0,0,0,,,,,,,,,,,,Ambition Mica Ltd.,MISCELLANEOUS
306,,,,,,,,,,,,,,,,,,,,,Ambitious Plastomac Ltd.,PLASTICS
307,,,,,,,,,,,,,,,,,100%,,,100%,Ambuja Agro Industries Ltd.,EDIBLE OILS & SOLVENT EXTRACTION
308,,,,,,,,,,,,,,,,,,,,,Ambuja Cement Rajasthan Ltd.,CEMENT - MAJOR
309,82.79 K,275.00,268.50,268.80,6439,"48,322","108,405","81,292","117,510",269.00,268.60,268.45,"1,955,296","2,219,194","1,847,540","2,161,852",50%,10%,50% buying,40%,Ambuja Cements Ltd.,CEMENT - MAJOR
310,,,,,,,,,,,,,,,,,,,,,Ambuja Electrocastings Ltd.,STEEL - MEDIUM & SMALL
311,,,,,,,,,,,,,,,,,,,,,Ambuja Flour Mills Ltd.,FOOD PROCESSING
312,,,,,,,,,,,,,,,,,,,,,Ambuja Shipping and Software Ltd.,COMPUTERS - SOFTWARE MEDIUM & SMALL
313,,,,,,,,,,,,,,,,,,,,,Ambuja Zinc Ltd.,MINING & MINERALS
314,478,49.45,48.05,49.45,192,"1,011","5,501","3,665","4,164",,,,,,,,,,,,Amco India Ltd.,PLASTICS
315,1352,42.45,42.60,44.00,1250,"5,821","12,449","16,093","13,960",43.00,41.90,43.95,"37,546","65,210","76,766","71,514",100%,,,,AMD Industries Ltd.,PACKAGING
316,,,,,,,,,,,,,,,,,,,,,AMEI Power Ltd.,ELECTRIC EQUIPMENT
317,,,,,,,,,,,,,,,,,,,,,American Paints (India) Ltd.,PAINTS & VARNISHES
318,,,,,,,,,,,,,,,,,,,,,American Remedies Ltd.,PHARMACEUTICALS
319,,,,,,,,,,,,,,,,,,,,,Amethi Textiles Ltd.,TEXTILES - SPINNING - COTTON BLENDED
320,,,,,,,,,,,,,,,,,,,,,Amex Carbonates and Chemicals Ltd.,CHEMICALS
321,-,3.33,3.33,3.33,430,"2,000","1,450","1,109","1,325",,,,,,,,,,,,Amforge Industries Ltd.,CASTINGS & FORGINGS
322,,,,,,,,,,,,,,,,,,,,,Ami Computers (India) Ltd.,COMPUTERS - SOFTWARE MEDIUM & SMALL
323,,,,,,,,,,,,,,,,,,,,,Amigo Exports Ltd.,MISCELLANEOUS
324,2701,89.00,85.55,84.20,3969,"20,489","72,223","50,583","35,017",,,,,,,,33%,,,67%,Amines and Plasticizers Ltd.,CHEMICALS
325,,,,,,,,,,,,,,,,,,,,,Aminex Chemicals Ltd.,CHEMICALS
326,,,,,,,,,,,,,,,,,,,,,Amison Foods Ltd.,AQUACULTURE
327,326,3.48,3.32,3.48,90,500,"3,398","1,917","2,533",,,,,,,,,,,,Amit International Ltd.,TEXTILES - HOSIERY & KNITWEAR
328,,,,,,,,,,,,,,,,,,,,,Amit Securities Ltd.,FINANCE - GENERAL
329,,,,,,,,,,,,,,,,,,,,,Amit Spinning Industries Ltd.,TEXTILES - SPINNING - COTTON BLENDED
330,,,,,,,,,,,,,,,,,,,,,AML Steel Ltd.,MINING & MINERALS
331,,,,,,,,,,,,,,,,,,,,,,
332,,,,,,,,,,,,,,,,,,,,,Ampro Products Ltd.,FOOD PROCESSING
333,-,41.75,41.75,41.75,1200,"1,200",0,0,0,,,,,,,,,,,,Amrapali Capital and Finance Services Ltd.,FINANCE - GENERAL
334,,,,,,,,,,,,,,,,,,,,,Amrapali Developers India Ltd.,TRADING
335,2400,42.90,42.90,42.90,-,"1,200",0,0,0,,,,,,,,,,,,Amrapali Fincap Ltd.,FINANCE - GENERAL
336,320,5.87,6.17,5.87,550,368,"3,788","3,244","3,391",,,,,,,,,,,,Amrapali Industries Ltd.,TRADING
337,30 K,0.26,0.26,0.26,6985,"3,015",959,"601,673",430,,,,,,,,,,,,Amraworld Agrico Ltd.,TRADING
338,,,,,,,,,,,,,,,,,100%,,,100%,Amrit Banaspati Company Ltd.,VANASPATI & OILS
339,10,1200.00,1200.00,1200.00,20,"7,093","2,792",989,"5,526",,,,,,,,,,,,Amrit Corporation Ltd.,VANASPATI & OILS
340,,,,,,,,,,,,,,,,,,,,,Amrut Credit Corporation Ltd.,FINANCE - INVESTMENTS
341,,,,,,,,,,,,,,,,,,,,,Amrut Industries Ltd.,FOOD PROCESSING
342,258,613.15,615.00,608.55,76,412,"1,592","3,214","1,943",613.00,612.45,606.95,"6,924","13,114","27,877","10,334",67%,11%,67% buying,22%,Amrutanjan Health Care Ltd.,PHARMACEUTICALS
343,-,4.54,4.77,4.54,64.34 K,"255,621",0,0,0,,,,,,,,86%,,,14%,Amsons Apparels Ltd.,TEXTILES - READYMADE APPARELS
344,8412,27.05,26.75,26.80,7657,"56,705","109,759","123,236","118,805",26.65,26.85,26.70,"141,371","403,802","414,733","450,610",88%,6%,88% buying,6%,Amtek Auto Ltd.,AUTO ANCILLARIES
345,,,,,,,,,,,,,,,,,,,,,Amzel Automotive Ltd.,AUTO ANCILLARIES
346,,,,,,,,,,,,,,,,,,,,,Anagram Finance Ltd.,FINANCE - INVESTMENTS
347,,,,,,,,,,,,,,,,,,,,,Anan Drug & Chem Ltd.,CHEMICALS
348,,,,,,,,,,,,,,,,,,,,,Anand Cotspin Ltd.,TEXTILES - SPINNING - COTTON BLENDED
349,,,,,,,,,,,,,,,,,,,,,Anand Credit Ltd.,FINANCE - INVESTMENTS
350,,,,,,,,,,,,,,,,,,,,,Anand Projects Ltd.,POWER - GENERATION & DISTRIBUTION
351,,,,,,,,,,,,,,,,,,,,,The Anandam Rubber Company Ltd.,RUBBER
352,30.29 K,71.95,71.15,71.60,12.68 K,"307,456","751,471","732,611","543,839",71.70,71.30,71.70,"1,311,865","3,929,191","4,115,282","3,093,181",94%,,,6%,Anant Raj Ltd.,CONSTRUCTION & CONTRACTING - REAL ESTATE
353,,,,,,,,,,,,,,,,,,,,,Ananthi Constructions Ltd.,CONSTRUCTION & CONTRACTING - HOUSING
354,33,20.00,20.80,20.00,-,380,93,204,76,,,,,,,,,,,,Anar Industries Ltd.,TRADING
355,,,,,,,,,,,,,,,,,,,,,Anco Communications Ltd.,TELECOMMUNICATIONS - EQUIPMENT
356,12.61 K,56.30,56.40,56.05,5567,"155,731","168,554","158,769","181,604",56.35,56.50,56.15,"1,235,153","2,040,402","2,064,367","2,165,348",86%,,,14%,Andhra Bank,BANKS - PUBLIC SECTOR
357,8891,13.16,13.16,13.37,5527,"28,896","158,198","105,770","130,893",13.65,13.15,13.35,"256,225","806,977","689,730","552,000",100%,,,,Andhra Cement Ltd.,CEMENT - MAJOR
358,8427,65.50,64.70,67.90,-,"242,924","186,850","131,294","142,945",,,,,,,,67%,,,33%,Andhra Petro Ltd.,CHEMICALS
359,,,,,,,,,,,,,,,,,,,,,Andhra Pradesh Scooters Ltd.,AUTO - 2 & 3 WHEELERS
360,,,,,,,,,,,,,,,,,,,,,Andhra Sinter Ltd.,AUTO ANCILLARIES
361,1941,671.00,671.90,701.45,2540,"26,682","15,735","8,340","21,357",670.00,673.50,703.35,"221,961","128,399","73,040","175,322",80%,,,20%,Andhra Sugars Ltd.,SUGAR
362,,,,,,,,,,,,,,,,,,,,,Andhra Valley Power Supply Co Ltd.,POWER - GENERATION & DISTRIBUTION
363,58.89 K,36.15,36.40,36.45,52.15 K,"221,094","495,864","845,662","416,750",,,,,,,,100%,,,,Andrew Yule and Company Ltd.,TRADING
364,-,5.29,5.29,5.29,513,500,"2,653","2,114","4,683",,,,,,,,,,,,Aneri Fincap Ltd.,FINANCE - LEASING & HIRE PURCHASE
365,291,6.70,6.39,6.56,2300,"1,709","9,454","17,052","6,660",6.55,6.35,6.65,"26,305","27,966","32,327","18,239",100%,,,,ANG Industries Ltd.,AUTO ANCILLARIES
366,6400,76.75,76.50,76.75,1600,"1,600",0,0,0,,,,,,,,,,,,ANG Lifesciences India Ltd.,PHARMACEUTICALS
367,,,,,,,,,,147.00,146.20,140.65,"37,200","29,280","35,440","26,880",100%,,,,ANI Integrated Services Ltd.,ENGINEERING
368,1164,42.15,42.95,41.65,793,"5,909","6,894","6,916","6,466",43.35,42.60,41.40,"5,285","19,007","25,425","18,715",,,,,Anik Industries Ltd.,EDIBLE OILS & SOLVENT EXTRACTION
369,,,,,,,,,,,,,,,,,,,,,Anik Ship Breaking Industries Ltd.,SHIPPING
370,,,,,,,,,,,,,,,,,,,,,Anik Ship Breaking Industries Ltd.,MISCELLANEOUS
371,,,,,,,,,,,,,,,,,,,,,Anik Steels Ltd.,STEEL - MEDIUM & SMALL
372,466,31.75,0.00,31.95,150,"5,809","7,980","6,862","6,181",,,,,,,,,,,,Anil Ltd.,MISCELLANEOUS
373,,,,,,,,,,,,,,,,,,,,,Anil Special Steel Industries Ltd.,STEEL - CR & HR STRIPS
374,-,19.80,19.80,19.80,20 K,"10,000",0,0,0,,,,,,,,,,,,Anisha Impex Ltd.,TRADING
375,548,263.00,246.00,243.15,651,"1,401","1,817","2,240","1,076",253.70,248.00,242.30,"6,040","7,779","6,297","6,556",100%,,,,Anjani Portland Cement Ltd.,CEMENT - MINI
376,1098,4.51,4.51,4.51,-,700,696,"1,306","1,292",,,,,,,,,,,,Anjani Finance Ltd.,FINANCE - LEASING & HIRE PURCHASE
377,75,27.00,27.00,27.00,225,"2,460",422,273,748,,,,,,,,,,,,Anjani Foods Ltd.,FINANCE - LEASING & HIRE PURCHASE
378,,,,,,,,,,,,,,,,,,,,,Anjani Solvents India Ltd.,EDIBLE OILS & SOLVENT EXTRACTION
379,670,34.00,34.00,36.85,6150,"5,965","10,971","9,612","6,800",,,,,,,,,,,,Anjani Synthetics Ltd.,TEXTILES - PROCESSING
380,-,18.60,18.60,18.60,9,11,"1,038",941,182,,,,,,,,,,,,Anka  India Ltd.,PLASTICS
381,,,,,,,,,,,,,,,,,,,,,Ankit Metal and Power Ltd.,STEEL - SPONGE IRON
382,,,,,,,,,,,,,,,,,,,,,Ankit Yarns Ltd.,TEXTILES - SPINNING - SYNTHETIC BLENDED
383,,,,,,,,,,,,,,,,,,,,,Ankuj Zinc-Oxide Ltd.,CHEMICALS
384,,,,,,,,,,,,,,,,,,,,,Ankur Drugs & Pharma Ltd.,PHARMACEUTICALS
385,-,7.55,7.68,7.40,749,"1,001",678,772,653,,,,,,,,100%,,,,Ankush Finstock Ltd.,FINANCE - LEASING & HIRE PURCHASE
386,,,,,,,,,,,,,,,,,100%,,,100%,Anmol Dairy Ltd.,FOOD PROCESSING
387,,,,,,,,,,,,,,,,,,,,,Anmol Drugs & Pharmaceuticals Ltd.,PHARMACEUTICALS
388,2,8.05,7.73,7.73,-,20,88,124,149,,,,,,,,,,,,Anna Finance Ltd.,CONSTRUCTION & CONTRACTING - REAL ESTATE
389,,,,,,,,,,,,,,,,,,,,,Annapurna Foils Ltd.,ALUMINIUM
390,,,,,,,,,,,,,,,,,,,,,ANS Industries Ltd.,FOOD PROCESSING
391,9034,88.00,86.20,85.00,1209,"4,174","8,357","8,401","9,426",,,,,,,,100%,,,,Ansal Buildwell Ltd.,CONSTRUCTION & CONTRACTING - HOUSING
392,4992,29.00,28.30,28.90,2422,"22,762","176,837","89,488","63,323",29.00,28.25,28.95,"98,953","562,101","338,979","189,670",100%,,,,Ansal Housing and Construction Ltd.,CONSTRUCTION & CONTRACTING - HOUSING
393,8388,28.65,29.75,28.75,7911,"120,358","226,873","144,049","180,138",29.70,29.65,28.75,"208,588","533,450","436,707","425,884",100%,,,,Ansal Properties & Infrastructure Ltd.,CONSTRUCTION & CONTRACTING - HOUSING
394,4900,3.99,3.99,3.99,-,100,0,0,0,,,,,,,,,,,,Anshuni Commercial Ltd.,DIAMOND CUTTING & JEWELLERY & PRECIOUS METALS
395,3946,1.38,1.38,1.38,-,50,0,0,0,,,,,,,,,,,,Anshus Clothing Ltd.,TEXTILES - READYMADE APPARELS
396,,,,,,,,,,1.30,1.35,1.30,"2,767","267,711","155,079","236,308",,,,,Antarctica Ltd.,PRINTING & STATIONERY
397,-,4.00,4.00,4.00,190,10,302,"1,520",372,,,,,,,,,,,,Anubhav Industrial Resources Ltd.,TEXTILES - WEAVING
